,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,173,Métro,RUE DE LA POMPE,3 081 914,9,0,0,0,0,Paris,16
,174,Métro,LAMARCK-CAULAINCOURT,3 054 528,12,0,0,0,0,Paris,18
,175,Métro,CHEVALERET,2 999 174,6,0,0,0,0,Paris,13
,176,Métro,SIMPLON,2 996 051,4,0,0,0,0,Paris,18
,177,Métro,MARAICHERS,2 986 282,9,0,0,0,0,Paris,20
,178,Métro,CHARENTON-ECOLES,2 975 899,8,0,0,0,0,Charenton,
,179,Métro,LA FOURCHE,2 975 434,13,0,0,0,0,Paris,08
,180,Métro,FAIDHERBE-CHALIGNY,2 974 641,8,0,0,0,0,Paris,12
,181,Métro,MAIRIE D'IVRY,2 973 671,7,0,0,0,0,Ivry,
,182,Métro,PLACE MONGE,2 927 184,7,0,0,0,0,Paris,06
,183,Métro,SAINT-AUGUSTIN,2 923 768,9,0,0,0,0,Paris,08
,184,Métro,BOULOGNE-PONT DE SAINT-CLOUD,2 900 015,10,0,0,0,0,Boulogne Billancourt,
,185,Métro,NOTRE-DAME-DE-LORETTE,2 849 349,12,0,0,0,0,Paris,09
,186,Métro,SAINT-MAUR,2 846 171,3,0,0,0,0,Paris,11
,187,Métro,PORTE DAUPHINE,2 840 152,2,0,0,0,0,Paris,16
,188,Métro,BOUCICAUT,2 826 775,8,0,0,0,0,Paris,15
,189,Métro,ARGENTINE,2 820 883,1,0,0,0,0,Paris,17
,190,Métro,SAINT-PHILIPPE-DU-ROULE,2 813 350,9,0,0,0,0,Paris,08
,191,Métro,SAINT-AMBROISE,2 758 716,9,0,0,0,0,Paris,11
,192,Métro,CARREFOUR PLEYEL,2 754 091,13,0,0,0,0,Saint Denis,
,193,Métro,ROME,2 747 395,2,0,0,0,0,Paris,17
,194,Métro,CLUNY LA SORBONNE,2 744 528,10,0,0,0,0,0,
,195,Métro,COMMERCE,2 700 300,8,0,0,0,0,Paris,15
,196,Métro,DUGOMMIER,2 694 014,6,0,0,0,0,Paris,12
,197,Métro,COURCELLES,2 685 096,2,0,0,0,0,Paris,17
,198,Métro,PORTE DOREE,2 675 992,8,0,0,0,0,Paris,12
,199,Métro,RUE DES BOULETS,2 669 336,9,0,0,0,0,Paris,11
,200,Métro,ETIENNE MARCEL,2 661 074,4,0,0,0,0,Paris,01
,201,Métro,BILLANCOURT,2 643 194,9,0,0,0,0,Boulogne Billancourt,
,202,Métro,NATIONALE,2 626 967,6,0,0,0,0,Paris,13
,203,Métro,JACQUES BONSERGENT,2 622 801,5,0,0,0,0,Paris,10
,204,Métro,LIBERTE,2 607 263,8,0,0,0,0,Charenton,
,205,Métro,CORVISART,2 604 292,6,0,0,0,0,Paris,13
,206,Métro,LOUVRE,2 582 023,1,0,0,0,0,Paris,01
,207,Métro,WAGRAM,2 575 735,3,0,0,0,0,Paris,17
,208,Métro,RUE DU BAC,2 563 169,12,0,0,0,0,Paris,07
,209,Métro,PORTE D'ITALIE,2 562 120,7,0,0,0,0,Paris,13
,210,Métro,MAUBERT-MUTUALITE,2 549 853,10,0,0,0,0,Paris,05
,211,Métro,VOLONTAIRES,2 547 550,12,0,0,0,0,Paris,15
,212,Métro,MALESHERBES,2 546 859,3,0,0,0,0,Paris,17
,213,Métro,ABBESSES,2 545 127,12,0,0,0,0,Paris,18
,214,Métro,BERAULT,2 531 531,1,0,0,0,0,Vincennes,
,215,Métro,LOUIS BLANC,2 523 039,7,7bis,0,0,0,Paris,10
,216,Métro,RIQUET,2 519 241,7,0,0,0,0,Paris,19
,217,Métro,TUILERIES,2 473 945,1,0,0,0,0,Paris,01
,218,Métro,JAVEL-ANDRE CITROEN,2 473 278,10,0,0,0,0,Paris,15
