UIC;Nom de la gare;adresse postale;Type;Région;Latitude;Longitude
683201;Étigny-Véron;;Gare Ferroviaire de Voyageurs;Bourgogne;48,13807;3,28984
144642;Étival-Clairefontaine;;Gare Ferroviaire de Voyageurs;Lorraine;48,36667;6,87704
545145;Étréchy;;Gare Ferroviaire de Voyageurs;Ile de France;48,49364;2,19445
484154;Étriché-Châteauneuf;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,65681;-0,46065
317537;Eu;Place de la gare 76260 Eu ;Gare Ferroviaire de Voyageurs;Haute-Normandie;50,05430;1,41691
316760;Eu la Mouillette;;Gare Ferroviaire de Voyageurs;Haute-Normandie;50,04882;1,42551
175141;Eurville;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,58290;5,04489
745679;Évian les Bains;Avenue de la gare 74500 Evian Les Bains;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,39760;6,57715
387001;Évreux-Normandie;4 boulevard Gambetta 27000 Evreux;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,01833;1,14824
478552;Évron;;Gare Ferroviaire de Voyageurs;Pays de la Loire;48,15547;-0,39719
681361;Évry;;Gare Ferroviaire de Voyageurs;Ile de France;48,63484;2,45182
681387;Évry-Courcouronnes;;Gare Ferroviaire de Voyageurs;Ile de France;48,62584;2,42960
592881;Exideuil sur Vienne;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,88638;0,66680
641241;Eygurande-Merlines;Place de la gare 19340 Merlines;Gare Ferroviaire de Voyageurs;Limousin;45,64515;2,46058
592121;Eymoutiers Vassivière;;Gare Ferroviaire de Voyageurs;Limousin;45,73963;1,74024
756387;Eze;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,72212;7,35696
582478;Facture Biganos;Place du Général de Gaulle 33380 Biganos;Gare Ferroviaire de Voyageurs;Aquitaine;44,63738;-0,96575
316190;Famechon;;Gare Ferroviaire de Voyageurs;Picardie;49,76756;2,04356
342527;Farbus;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,35769;2,83114
193516;Farébersviller;;Gare Ferroviaire de Voyageurs;Lorraine;49,11809;6,86159
116277;Faremoutiers-Pommeuse;;Gare Ferroviaire de Voyageurs;Ile de France;48,80855;2,99341
193524;Farschviller;;Gare Ferroviaire de Voyageurs;Lorraine;49,08801;6,90817
576173;Faubourg-d'Orléans;;Gare Ferroviaire de Voyageurs;Centre;47,36692;1,74073
193359;Faulquemont;;Gare Ferroviaire de Voyageurs;Lorraine;49,04568;6,60395
413542;Fécamp;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,75947;0,37390
212266;Fegersheim-Lipsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,49079;7,67221
182626;Fellering;;Gare Ferroviaire de Voyageurs;Alsace;47,89733;6,98729
597849;Felletin;;Gare Ferroviaire de Voyageurs;Limousin;45,88651;2,16947
611962;Fenouillet Saint-Alban;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,68407;1,40155
172874;Fépin;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;50,02374;4,72575
171371;Fère en Tardenois;;Gare Ferroviaire de Voyageurs;Picardie;49,20852;3,50402
684241;Ferrières-Fontenay;;Gare Ferroviaire de Voyageurs;Centre;48,09663;2,77221
316752;Feuquerolles;;Gare Ferroviaire de Voyageurs;Picardie;50,06485;1,60491
313742;Feuquières-Broquiers;;Gare Ferroviaire de Voyageurs;Picardie;49,65444;1,83118
317503;Feuquières-Fressenneville;;Gare Ferroviaire de Voyageurs;Picardie;50,06339;1,58898
726877;Feurs;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,74475;4,23068
722538;Feyzin;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,66605;4,85307
613091;Figeac;Gare SNCF 46100 Figeac;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,60288;2,03769
726729;Firminy;Avenue de la Gare 42700 Firminy;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,39163;4,28541
171330;Fismes;5 Place de la Gare  51170 Fismes;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,31084;3,68232
296871;Flavy le Martel;;Gare Ferroviaire de Voyageurs;Picardie;49,71872;3,19061
181040;Flaxlanden;;Gare Ferroviaire de Voyageurs;Alsace;47,69845;7,30421
448001;Flers;Rue Nationale 61100 Flers;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,74438;-0,57367
721563;Fleurieux sur l'Arbresle;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,84466;4,66054
725663;Fleurville-Pont-de-Vaux;;Gare Ferroviaire de Voyageurs;Bourgogne;46,45084;4,88406
696633;Flez-Cuzy-Tannay;;Gare Ferroviaire de Voyageurs;Bourgogne;47,36285;3,61517
576108;Foëcy;;Gare Ferroviaire de Voyageurs;Centre;47,17603;2,16206
611616;Foix;17 avenue Pierre Sémard 09000 Foix;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;42,96966;1,60699
447649;Folligny;Place de la gare 50320 Folligny;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,82981;-1,40755
775379;Fons Saint-Mamert;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,90733;4,20663
682427;Fontaine le Port;;Gare Ferroviaire de Voyageurs;Ile de France;48,48712;2,75323
682211;Fontainebleau-Avon;Place de la Gare 77210 Avon;Gare Ferroviaire de Voyageurs;Ile de France;48,41621;2,72679
491159;Fontaines-d'Ozillac;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;45,38756;-0,38396
713586;Fontaines-Mercurey;;Gare Ferroviaire de Voyageurs;Bourgogne;46,85127;4,77495
756858;Fontan-Saorge;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,99700;7,55162
393405;Fontenay le Fleury;;Gare Ferroviaire de Voyageurs;Ile de France;48,80710;2,04125
141051;Fontenoy sur Moselle;;Gare Ferroviaire de Voyageurs;Lorraine;48,71140;5,97988
784769;Fontpédrouse Saint-Thomas les Bains;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,51497;2,19086
784819;Font-Romeu-Odeillo-Via;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,49094;2,04278
193003;Forbach;Place Robert Schuman 57600 FORBACH;Gare Ferroviaire de Voyageurs;Lorraine;49,18948;6,90043
411389;Forges les Eaux;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,61386;1,55326
313833;Formerie;;Gare Ferroviaire de Voyageurs;Picardie;49,65468;1,72370
485326;Fors;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,23461;-0,40671
753442;Fos sur Mer;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,42800;4,97489
413377;Foucart-Alvimare;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,60832;0,59693
214734;Fouday;;Gare Ferroviaire de Voyageurs;Alsace;48,42479;7,18725
141036;Foug;;Gare Ferroviaire de Voyageurs;Lorraine;48,67919;5,79138
471201;Fougeray-Langon;;Gare Ferroviaire de Voyageurs;Bretagne;47,73023;-1,85118
486316;Fougeré;;Gare Ferroviaire de Voyageurs;Pays de la Loire;46,66519;-1,23195
313841;Fouilloy;;Gare Ferroviaire de Voyageurs;Picardie;49,73697;1,82678
342204;Fouquereuil;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,52548;2,60721
696229;Fourchambault;Boulevard Boigues 58600 Fourchambault;Gare Ferroviaire de Voyageurs;Bourgogne;47,01917;3,08732
295048;Fourmies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,01542;4,05374
726737;Fraisse-Unieux;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,39499;4,26082
417444;Franchet d'Esperey;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,24175;4,01420
722702;Francheville;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,73139;4,77028
276071;Franconville-Plessis-Bouchard;;Gare Ferroviaire de Voyageurs;Ile de France;48,99356;2,23499
718304;Franois;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,22745;5,93752
715136;Frasne;Rue de la gare 25560 FRASNE;Gare Ferroviaire de Voyageurs;Franche-Comté;46,85784;6,15770
191395;Freistroff;;Gare Ferroviaire de Voyageurs;Lorraine;49,27760;6,49083
757500;Fréjus;Rue Martin Bidoure 83600 Fréjus;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,43172;6,73328
757518;Fréjus Saint-Raphaël;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,42879;6,75500
444182;Frénouville-Cagny;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,14043;-0,25843
276659;Frépillon;;Gare Ferroviaire de Voyageurs;Ile de France;49,04579;2,19711
296293;Fresnoy le Grand;;Gare Ferroviaire de Voyageurs;Picardie;49,95014;3,43260
345462;Fressies;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,25087;3,18925
574533;Fréteval-Morée;;Gare Ferroviaire de Voyageurs;Centre;47,89204;1,21188
286641;Fretin (Nord);;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,56107;3,14840
342212;Frévin-Capelle;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,34723;2,63452
592360;Fromental;;Gare Ferroviaire de Voyageurs;Limousin;46,17131;1,43246
142240;Froncles-Buxières;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,29664;5,14160
741629;Frontenex;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,63060;6,31432
773556;Frontignan;Boulevard de la République 34110 Frontignan;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,44459;3,75902
175075;Fronville Saint-Urbain;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,40132;5,15608
141077;Frouard;;Gare Ferroviaire de Voyageurs;Lorraine;48,75539;6,14465
473876;Frynaudour;;Gare Ferroviaire de Voyageurs;Bretagne;48,72816;-3,12861
172098;Fumay;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,98622;4,69200
324095;Futuroscope;rue du 21° siècle 86360 Chasseneuil du Poitou;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,67023;0,37811
765446;Gadagne;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,92986;4,95693
113514;Gagny;;Gare Ferroviaire de Voyageurs;Ile de France;48,88348;2,52649
615252;Gaillac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,90612;1,89441
415620;Gaillon-Aubevoye;rue de la gare   27600 Aubevoye;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,17468;1,35263
775130;Gallargues;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,71601;4,17105
694638;Galuzot;;Gare Ferroviaire de Voyageurs;Bourgogne;46,64246;4,33008
212332;Gambsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,69492;7,87890
775510;Gammal;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,27041;4,14666
672618;Gan;;Gare Ferroviaire de Voyageurs;Aquitaine;43,23429;-0,39148
191742;Gandrange-Amnéville;;Gare Ferroviaire de Voyageurs;Lorraine;49,26089;6,13580
732404;Gannat;03800 GANNAT;Gare Ferroviaire de Voyageurs;Auvergne;46,09760;3,20487
313262;Gannes;;Gare Ferroviaire de Voyageurs;Picardie;49,57211;2,43703
763003;Gap;2 place de la gare 05000 Gap;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,56363;6,08539
393439;Garancières la Queue;;Gare Ferroviaire de Voyageurs;Ile de France;48,81042;1,76458
382259;Garches-Marnes la Coquette;;Gare Ferroviaire de Voyageurs;Ile de France;48,83798;2,18668
691436;Garchizy;;Gare Ferroviaire de Voyageurs;Bourgogne;47,04299;3,08584
751420;Gardanne;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,45636;5,46348
584235;Gardonne;;Gare Ferroviaire de Voyageurs;Aquitaine;44,83468;0,33194
113860;Gargan;;Gare Ferroviaire de Voyageurs;Ile de France;48,90898;2,51703
381566;Gargenville;;Gare Ferroviaire de Voyageurs;Ile de France;48,98307;1,80921
276196;Garges;;Gare Ferroviaire de Voyageurs;Ile de France;48,97685;2,39083
491225;Gauriaguet;;Gare Ferroviaire de Voyageurs;Aquitaine;45,05431;-0,39929
393348;Gazeran;;Gare Ferroviaire de Voyageurs;Ile de France;48,62596;1,77085
582403;Gazinet-Cestas;;Gare Ferroviaire de Voyageurs;Aquitaine;44,77220;-0,69914
212258;Geispolsheim;;Gare Ferroviaire de Voyageurs;Alsace;48,52191;7,68535
713842;Gemeaux;;Gare Ferroviaire de Voyageurs;Bourgogne;47,47781;5,13009
286807;Genech;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,52840;3,22098
694653;Génelard;;Gare Ferroviaire de Voyageurs;Bourgogne;46,58107;4,23777
775791;Générac;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,73298;4,34415
713313;Genlis;;Gare Ferroviaire de Voyageurs;Bourgogne;47,24448;5,22387
271205;Gennevilliers;;Gare Ferroviaire de Voyageurs;Ile de France;48,93339;2,30749
775213;Génolhac;Avenue de la Gare 30450 Génolhac;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,34802;3,95182
171587;Germaine;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;49,12795;4,02250
214254;Gertwiller;;Gare Ferroviaire de Voyageurs;Alsace;48,41330;7,46592
734046;Gerzat;;Gare Ferroviaire de Voyageurs;Auvergne;45,83313;3,14304
476309;Gestel;;Gare Ferroviaire de Voyageurs;Bretagne;47,80311;-3,44336
713503;Gevrey-Chambertin;;Gare Ferroviaire de Voyageurs;Bourgogne;47,22737;4,99878
684290;Gien;;Gare Ferroviaire de Voyageurs;Centre;47,69888;2,63675
576876;Gièvres;;Gare Ferroviaire de Voyageurs;Centre;47,27917;1,66856
594325;Gignac-Cressensac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;45,01474;1,48326
381632;Gilles-Guainville;;Gare Ferroviaire de Voyageurs;Centre;48,91499;1,50557
718577;Gilley;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,05046;6,49255
694869;Gilly sur Loire;;Gare Ferroviaire de Voyageurs;Bourgogne;46,53666;3,78334
582858;Gironde;;Gare Ferroviaire de Voyageurs;Aquitaine;44,58334;-0,09246
381244;Gisors;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,28526;1,78505
172130;Givet;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;50,14025;4,81799
722439;Givors-Canal;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,59594;4,77215
722405;Givors-Ville;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,58537;4,76625
415349;Glos-Montfort;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,27362;0,68187
618082;Golfech;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,11620;0,85383
757641;Golfe-Juan-Vallauris;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,56615;7,07317
747477;Goncelin;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,34203;5,97387
755397;Gonfaron;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,31692;6,28166
481432;Gorges;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,10779;-1,31374
613141;Gourdon;Avenue de la gare 46300 Gourdon;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,74181;1,38955
473801;Gourland;;Gare Ferroviaire de Voyageurs;Bretagne;48,55995;-3,16609
381293;Gournay-Ferrières;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,48118;1,73865
276246;Goussainville;;Gare Ferroviaire de Voyageurs;Ile de France;49,02405;2,46350
214270;Goxwiller;;Gare Ferroviaire de Voyageurs;Alsace;48,43260;7,47872
212241;Graffenstaden;;Gare Ferroviaire de Voyageurs;Alsace;48,53336;7,69011
181131;Graffenwald;;Gare Ferroviaire de Voyageurs;Alsace;47,78030;7,22559
615377;Gragnague;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,69580;1,56757
413526;Grainville-Ymauville;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,65609;0,40711
613059;Gramat;Gare SNCF 46500 Gramat;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,77312;1,72305
681353;Grand Bourg;;Gare Ferroviaire de Voyageurs;Ile de France;48,64800;2,43610
775254;Grand-Combe la Pise;Avenue Talabot 30110 La Grand-Combe ;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,20994;4,03347
281311;Grande-Synthe;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;51,00231;2,31215
575233;Grand-Pont-Preuilly;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,63429;0,35971
313734;Grandvilliers;;Gare Ferroviaire de Voyageurs;Picardie;49,65931;1,93883
447680;Granville;Place Pierre Semard 50400 GRANVILLE;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,83884;-1,58678
757724;Grasse;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,65385;6,92676
281246;Gravelines;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,97850;2,12594
393645;Gravigny-Balizy;;Gare Ferroviaire de Voyageurs;Ile de France;48,68623;2,31760
747006;Grenoble;1, Place de la gare 38000 Grenoble;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,19149;5,71422
747402;Grenoble-Université-Gières;Avenue de la Gare 38610 Gières;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,18513;5,78552
214593;Gresswiller;;Gare Ferroviaire de Voyageurs;Alsace;48,53300;7,42465
746107;Grésy sur Aix;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,72425;5,92182
741611;Grésy sur Isère;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,59447;6,25866
116012;Gretz-Armainvilliers;;Gare Ferroviaire de Voyageurs;Ile de France;48,74533;2,72865
681379;Grigny-Centre;;Gare Ferroviaire de Voyageurs;Ile de France;48,65107;2,39391
681320;Grigny-Val-de-Seine;;Gare Ferroviaire de Voyageurs;Ile de France;48,66854;2,39704
611673;Grisolles;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,82651;1,30270
746248;Groisy-Thorens la Caille;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,01053;6,17494
276360;Groslay;;Gare Ferroviaire de Voyageurs;Ile de France;48,98474;2,35434
276592;Gros-Noyer Saint-Prix;;Gare Ferroviaire de Voyageurs;Ile de France;48,99713;2,25906
142265;Gudmont;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,33749;5,14085
116269;Guérard-Celle sur Morin;;Gare Ferroviaire de Voyageurs;Ile de France;48,81043;2,95461
597609;Guéret;Place de la gare 23000 GUERET;Gare Ferroviaire de Voyageurs;Limousin;46,17411;1,87939
673459;Guéthary;Chemin des Falaises 64210 Guéthary;Gare Ferroviaire de Voyageurs;Aquitaine;43,42539;-1,61013
471151;Guichen Bourg-des-Comptes;La gare 35580 Guichen;Gare Ferroviaire de Voyageurs;Bretagne;47,93418;-1,76067
171736;Guignicourt (Aisne);;Gare Ferroviaire de Voyageurs;Picardie;49,43545;3,96078
545129;Guillerval;;Gare Ferroviaire de Voyageurs;Ile de France;48,37527;2,06077
474296;Guimiliau;;Gare Ferroviaire de Voyageurs;Bretagne;48,48500;-3,99892
473207;Guingamp;place de la gare 22200 Guingamp;Gare Ferroviaire de Voyageurs;Bretagne;48,55533;-3,14410
582619;Gujan-Mestras;;Gare Ferroviaire de Voyageurs;Aquitaine;44,64051;-1,06934
213223;Gundershoffen;;Gare Ferroviaire de Voyageurs;Alsace;48,90538;7,65311
182386;Gunsbach-Griesbach;;Gare Ferroviaire de Voyageurs;Alsace;48,04158;7,17488
182089;Habsheim;;Gare Ferroviaire de Voyageurs;Alsace;47,73773;7,41827
297523;Hachette;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,15841;3,74310
191114;Hagondange;;Gare Ferroviaire de Voyageurs;Lorraine;49,25531;6,16424
213058;Haguenau;;Gare Ferroviaire de Voyageurs;Alsace;48,81342;7,78235
673640;Halsou-Larressore;;Gare Ferroviaire de Voyageurs;Aquitaine;43,37823;-1,42823
313494;Ham (Somme);;Gare Ferroviaire de Voyageurs;Picardie;49,73953;3,07052
342261;Ham en Artois;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,59106;2,46588
313114;Hangest;;Gare Ferroviaire de Voyageurs;Picardie;49,98220;2,06645
413302;Harfleur;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,51331;0,19835
413708;Harfleur-Halte;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,50640;0,19233
313338;Hargicourt-Pierrepont;;Gare Ferroviaire de Voyageurs;Picardie;49,71508;2,53001
181024;Hasenrain;;Gare Ferroviaire de Voyageurs;Alsace;47,73558;7,32946
192724;Hatrize;;Gare Ferroviaire de Voyageurs;Lorraine;49,19345;5,90701
286096;Haubourdin;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,60708;2,99049
281899;Haussmann Saint-Lazare;;Gare Ferroviaire de Voyageurs;Ile de France;48,87495;2,33092
295568;Hautmont;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,25380;3,91550
191239;Hayange;Hayange Gare 57240 Hayange;Gare Ferroviaire de Voyageurs;Lorraine;49,33052;6,07366
172106;Haybes;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;50,01174;4,70396
286302;Hazebrouck;Place de la gare 59190  59190 Hazebrouck;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,72553;2,53887
214627;Heiligenberg-Mollkirch;;Gare Ferroviaire de Voyageurs;Alsace;48,52747;7,38149
316398;Heilles-Mouchy;;Gare Ferroviaire de Voyageurs;Picardie;49,34037;2,27298
316059;Heilly;;Gare Ferroviaire de Voyageurs;Picardie;49,94383;2,53998
286062;Hellemmes;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,62267;3,11559
677005;Hendaye;Boulevard Général De Gaulle 64700 Hendaye;Gare Ferroviaire de Voyageurs;Aquitaine;43,35317;-1,78209
345157;Hénin-Beaumont;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,41611;2,95073
476259;Hennebont;Rue de la gare 56700 Hennebont;Gare Ferroviaire de Voyageurs;Bretagne;47,79893;-3,28565
193672;Herbitzheim;;Gare Ferroviaire de Voyageurs;Alsace;49,01399;7,08007
381889;Herblay;;Gare Ferroviaire de Voyageurs;Ile de France;48,99065;2,16134
313692;Herchies;;Gare Ferroviaire de Voyageurs;Picardie;49,48777;2,01060
184507;Héricourt;;Gare Ferroviaire de Voyageurs;Franche-Comté;47,57306;6,76941
682435;Héricy;;Gare Ferroviaire de Voyageurs;Ile de France;48,44119;2,75913
313585;Hermes-Berthecourt;;Gare Ferroviaire de Voyageurs;Picardie;49,35412;2,24138
193383;Herny;;Gare Ferroviaire de Voyageurs;Lorraine;49,00409;6,47771
212340;Herrlisheim (Bas-Rhin);;Gare Ferroviaire de Voyageurs;Alsace;48,72750;7,91035
182329;Herrlisheim-près-Colmar;;Gare Ferroviaire de Voyageurs;Alsace;48,01756;7,32055
317107;Hesdigneul;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,66064;1,66691
317222;Hesdin;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,37827;2,03519
191163;Hettange-Grande;;Gare Ferroviaire de Voyageurs;Lorraine;49,40827;6,15604
756312;Hippodrome-de la Côte-d'Azur;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,64944;7,14154
295063;Hirson;;Gare Ferroviaire de Voyageurs;Picardie;49,91430;4,08444
324335;Hirson-Ecoles;Gare SNCF 02500 Hirson;Gare Ferroviaire de Voyageurs;Picardie;49,92973;4,08567
212167;Hochfelden;;Gare Ferroviaire de Voyageurs;Alsace;48,75539;7,57189
213413;Hoelschloch;;Gare Ferroviaire de Voyageurs;Alsace;48,91624;7,83144
338517;Hoenheim-Tram;;Gare Ferroviaire de Voyageurs;Alsace;48,62821;7,75743
213686;Hoerdt;;Gare Ferroviaire de Voyageurs;Alsace;48,70297;7,77908
213447;Hoffen;;Gare Ferroviaire de Voyageurs;Alsace;48,93122;7,93298
214510;Holtzheim;;Gare Ferroviaire de Voyageurs;Alsace;48,55548;7,66265
191353;Hombourg-Budange;;Gare Ferroviaire de Voyageurs;Lorraine;49,28251;6,35064
193276;Hombourg-Haut;;Gare Ferroviaire de Voyageurs;Lorraine;49,12617;6,77340
191692;Homécourt;;Gare Ferroviaire de Voyageurs;Lorraine;49,21822;5,99799
393462;Houdan;;Gare Ferroviaire de Voyageurs;Ile de France;48,79604;1,60284
141473;Houdemont;;Gare Ferroviaire de Voyageurs;Lorraine;48,64520;6,17976
386409;Houilles-Carrières sur Seine;;Gare Ferroviaire de Voyageurs;Ile de France;48,92059;2,18474
